1.00278 -0.0677993
0.99565 -0.0569868
1.00091 -0.0621559
1.00103 -0.0620499
1.00246 -0.0591043
1.00273 -0.0610281
1.00103 -0.0541924
0.999791 -0.0523697
0.998762 -0.053419
0.998973 -0.0499968
1.00232 -0.0559301
1.00316 -0.0534861
0.998201 -0.0486947
1.0014 -0.0532462
1.0019 -0.0537657
1.00057 -0.0506401
1.00038 -0.0479049
1.00115 -0.0431899
0.997521 -0.0426058
1.00097 -0.0434984
0.999262 -0.0452265
0.998872 -0.0433527
0.999452 -0.0408234
1.00158 -0.0508376
