2.70147 0.0741291
2.67975 0.0757838
2.65662 0.0776056
2.63214 0.079604
2.60637 0.0817897
2.57937 0.0841747
2.55119 0.0867719
2.52191 0.089596
2.49157 0.092663
2.46025 0.0959907
2.428 0.0995987
2.39488 0.103509
2.36095 0.107745
2.32627 0.112335
2.29089 0.117308
2.2549 0.122692
2.21834 0.128524
2.18129 0.134842
2.14377 0.141691
2.10585 0.149119
2.06756 0.157182
2.02896 0.165939
1.99107 0.175208
